Date,Product_ID,Product_Name,Category,Warehouse,Opening_Stock,Units_Received,Units_Sold,Closing_Stock,Stockout_Flag,Lead_Time_Days,Supplier,Unit_Cost,Unit_Price
2024-03-18,P0040,Product_40,Electronics,Warehouse A,454,84,109,429,No,9,Supplier X,84.99,134.64
2024-04-26,P0038,Product_38,Clothing,Warehouse C,214,138,29,323,No,12,Supplier Z,91.16,163.56
2024-04-29,P0060,Product_60,Grocery,Warehouse C,188,38,121,105,No,1,Supplier Y,11.83,20.44
2024-05-16,P0059,Product_59,Electronics,Warehouse B,325,104,148,281,No,10,Supplier Z,65.28,80.12
2024-06-10,P0010,Product_10,Grocery,Warehouse C,340,67,61,346,No,3,Supplier Z,70.02,101.8
2024-03-16,P0099,Product_99,Grocery,Warehouse B,102,24,137,0,Yes,11,Supplier X,55.71,95.58
2024-02-04,P0064,Product_64,Clothing,Warehouse A,224,190,119,295,No,10,Supplier Y,68.36,87.56
2024-01-01,P0063,Product_63,Electronics,Warehouse A,159,157,106,210,No,11,Supplier Z,27.2,46.47
2024-02-09,P0049,Product_49,Clothing,Warehouse C,252,172,140,284,No,7,Supplier X,51.52,80.15
2024-03-04,P0064,Product_64,Electronics,Warehouse C,485,122,75,532,No,3,Supplier Z,42.13,74.1
2024-05-29,P0032,Product_32,Clothing,Warehouse C,185,120,8,297,No,14,Supplier Y,13.52,23.33
2024-02-29,P0007,Product_7,Grocery,Warehouse B,53,60,38,75,No,3,Supplier Z,64.43,103.49
2024-03-04,P0021,Product_21,Electronics,Warehouse C,204,99,23,280,No,2,Supplier Z,52.05,83.0
2024-04-02,P0020,Product_20,Furniture,Warehouse C,221,50,124,147,No,9,Supplier X,31.14,41.35
2024-03-12,P0026,Product_26,Grocery,Warehouse A,473,97,117,453,No,11,Supplier Z,50.0,63.5
2024-01-11,P0068,Product_68,Furniture,Warehouse C,407,136,33,510,No,4,Supplier X,78.65,113.98
2024-04-14,P0086,Product_86,Grocery,Warehouse A,96,1,60,37,No,10,Supplier Y,81.16,106.48
2024-01-14,P0015,Product_15,Clothing,Warehouse C,143,4,132,15,No,13,Supplier Z,66.7,84.14
2024-02-29,P0085,Product_85,Electronics,Warehouse A,477,189,78,588,No,6,Supplier Y,49.44,68.3
2024-01-30,P0079,Product_79,Grocery,Warehouse C,97,196,49,244,No,2,Supplier Y,59.7,102.46
2024-02-04,P0086,Product_86,Clothing,Warehouse A,289,179,131,337,No,9,Supplier Z,41.58,50.32
2024-06-13,P0092,Product_92,Electronics,Warehouse B,396,85,50,431,No,7,Supplier X,17.02,23.41
2024-01-05,P0014,Product_14,Electronics,Warehouse A,262,132,51,343,No,10,Supplier Y,41.63,60.55
2024-03-23,P0027,Product_27,Grocery,Warehouse A,485,186,121,550,No,5,Supplier Y,55.38,83.42
2024-05-02,P0040,Product_40,Electronics,Warehouse A,389,67,7,449,No,7,Supplier Z,61.89,81.01
2024-03-18,P0058,Product_58,Grocery,Warehouse C,373,8,112,269,No,14,Supplier Z,93.9,167.0
2024-06-02,P0028,Product_28,Electronics,Warehouse C,188,92,44,236,No,4,Supplier Z,78.85,122.01
2024-03-02,P0026,Product_26,Furniture,Warehouse C,254,149,87,316,No,13,Supplier Z,19.44,29.42
2024-05-11,P0063,Product_63,Clothing,Warehouse B,430,154,27,557,No,10,Supplier Z,21.55,25.97
2024-03-29,P0066,Product_66,Furniture,Warehouse B,122,137,118,141,No,13,Supplier Z,14.55,21.7
2024-02-11,P0025,Product_25,Grocery,Warehouse A,53,124,106,71,No,7,Supplier X,75.13,127.92
2024-03-29,P0003,Product_3,Furniture,Warehouse B,125,60,26,159,No,2,Supplier Y,72.08,96.0
2024-05-25,P0072,Product_72,Grocery,Warehouse A,378,50,80,348,No,7,Supplier X,98.7,139.24
2024-02-09,P0044,Product_44,Electronics,Warehouse A,126,9,100,35,No,4,Supplier X,54.59,66.18
2024-03-12,P0097,Product_97,Electronics,Warehouse A,353,133,61,425,No,4,Supplier Z,83.51,149.16
2024-02-08,P0042,Product_42,Grocery,Warehouse B,305,61,61,305,No,1,Supplier Y,59.76,74.1
2024-04-13,P0099,Product_99,Furniture,Warehouse C,459,112,25,546,No,12,Supplier X,88.04,153.1
2024-01-14,P0006,Product_6,Electronics,Warehouse B,151,132,120,163,No,3,Supplier Z,73.5,102.0
2024-02-01,P0039,Product_39,Clothing,Warehouse A,155,121,23,253,No,5,Supplier Z,66.07,102.58
2024-06-27,P0052,Product_52,Electronics,Warehouse A,382,197,38,541,No,5,Supplier Y,58.69,94.35
2024-05-04,P0023,Product_23,Clothing,Warehouse B,88,190,123,155,No,2,Supplier X,73.68,94.64
2024-06-14,P0089,Product_89,Furniture,Warehouse A,363,122,20,465,No,4,Supplier X,44.87,65.79
2024-04-06,P0050,Product_50,Clothing,Warehouse A,324,183,93,414,No,1,Supplier X,14.17,19.77
2024-01-23,P0043,Product_43,Clothing,Warehouse B,137,186,114,209,No,9,Supplier Z,8.8,10.86
2024-03-03,P0019,Product_19,Clothing,Warehouse B,260,62,120,202,No,1,Supplier Y,50.51,85.86
2024-05-22,P0069,Product_69,Clothing,Warehouse B,418,110,12,516,No,6,Supplier Y,61.93,75.99
2024-06-01,P0051,Product_51,Electronics,Warehouse A,126,88,130,84,No,7,Supplier X,12.49,19.88
2024-05-24,P0011,Product_11,Clothing,Warehouse A,126,186,18,294,No,3,Supplier Z,32.26,44.79
2024-02-22,P0012,Product_12,Electronics,Warehouse C,491,50,141,400,No,12,Supplier X,35.59,46.81
2024-04-13,P0074,Product_74,Clothing,Warehouse C,77,177,80,174,No,1,Supplier Y,58.47,93.57
2024-04-13,P0008,Product_8,Grocery,Warehouse B,294,131,122,303,No,7,Supplier Z,31.46,48.6
2024-06-27,P0024,Product_24,Furniture,Warehouse C,115,103,67,151,No,3,Supplier X,14.09,19.57
2024-02-08,P0092,Product_92,Clothing,Warehouse A,315,122,18,419,No,13,Supplier X,20.66,31.15
2024-06-27,P0041,Product_41,Grocery,Warehouse C,431,47,63,415,No,10,Supplier Z,21.53,29.02
2024-05-13,P0036,Product_36,Clothing,Warehouse A,254,31,100,185,No,12,Supplier Y,85.06,146.15
2024-03-07,P0085,Product_85,Clothing,Warehouse B,107,119,65,161,No,12,Supplier Z,32.01,44.44
2024-05-14,P0072,Product_72,Clothing,Warehouse B,250,178,65,363,No,6,Supplier X,72.9,98.2
2024-06-27,P0055,Product_55,Grocery,Warehouse A,274,179,74,379,No,13,Supplier X,58.94,97.32
2024-02-11,P0009,Product_9,Furniture,Warehouse C,191,98,44,245,No,12,Supplier X,97.82,118.42
2024-01-15,P0047,Product_47,Grocery,Warehouse B,430,73,86,417,No,14,Supplier X,30.92,42.08
2024-04-20,P0015,Product_15,Furniture,Warehouse B,417,33,66,384,No,6,Supplier Y,20.05,28.58
2024-06-05,P0048,Product_48,Clothing,Warehouse C,133,163,2,294,No,14,Supplier Y,9.94,17.19
2024-02-02,P0082,Product_82,Electronics,Warehouse C,192,69,23,238,No,12,Supplier X,27.89,49.37
2024-06-03,P0042,Product_42,Clothing,Warehouse A,401,170,87,484,No,4,Supplier Y,69.99,114.08
2024-06-12,P0060,Product_60,Furniture,Warehouse C,82,109,16,175,No,12,Supplier Y,13.1,19.59
2024-06-05,P0084,Product_84,Grocery,Warehouse C,450,15,39,426,No,11,Supplier Y,28.25,44.76
2024-02-07,P0070,Product_70,Clothing,Warehouse C,201,58,5,254,No,6,Supplier X,86.25,124.92
2024-04-06,P0012,Product_12,Grocery,Warehouse A,207,180,148,239,No,11,Supplier Z,60.38,83.28
2024-06-03,P0002,Product_2,Grocery,Warehouse A,495,18,118,395,No,10,Supplier Z,11.6,20.54
2024-02-02,P0007,Product_7,Grocery,Warehouse B,190,94,119,165,No,4,Supplier Z,9.53,12.1
2024-03-26,P0080,Product_80,Clothing,Warehouse A,495,112,34,573,No,13,Supplier X,10.81,15.22
2024-03-06,P0003,Product_3,Grocery,Warehouse B,300,40,112,228,No,8,Supplier Y,94.48,164.34
2024-01-10,P0003,Product_3,Grocery,Warehouse C,352,80,28,404,No,9,Supplier Y,85.74,140.09
2024-01-05,P0027,Product_27,Clothing,Warehouse B,161,174,6,329,No,2,Supplier X,85.27,103.81
2024-05-02,P0040,Product_40,Grocery,Warehouse B,193,102,52,243,No,7,Supplier X,92.8,112.65
2024-03-14,P0033,Product_33,Clothing,Warehouse C,499,53,22,530,No,9,Supplier Z,53.0,80.03
2024-04-06,P0092,Product_92,Furniture,Warehouse B,258,182,96,344,No,9,Supplier Z,28.5,42.48
2024-04-27,P0001,Product_1,Furniture,Warehouse A,273,94,135,232,No,12,Supplier X,43.13,63.22
2024-02-07,P0008,Product_8,Furniture,Warehouse A,92,146,75,163,No,5,Supplier Z,73.29,101.24
2024-05-20,P0032,Product_32,Grocery,Warehouse A,313,61,9,365,No,1,Supplier Y,88.22,158.09
2024-06-07,P0048,Product_48,Electronics,Warehouse A,293,98,116,275,No,6,Supplier X,46.33,63.16
2024-02-16,P0004,Product_4,Electronics,Warehouse B,52,92,23,121,No,8,Supplier X,55.86,83.46
2024-04-18,P0094,Product_94,Grocery,Warehouse B,174,186,38,322,No,1,Supplier Y,93.52,134.94
2024-06-28,P0070,Product_70,Electronics,Warehouse C,317,64,65,316,No,2,Supplier Y,15.21,19.81
2024-01-15,P0019,Product_19,Clothing,Warehouse B,133,67,5,195,No,13,Supplier Y,86.92,114.87
2024-06-05,P0032,Product_32,Electronics,Warehouse B,65,27,20,72,No,13,Supplier Z,20.13,35.25
2024-05-15,P0009,Product_9,Grocery,Warehouse B,383,17,72,328,No,1,Supplier X,50.97,87.41
2024-01-05,P0012,Product_12,Grocery,Warehouse C,108,25,73,60,No,5,Supplier Z,25.75,33.98
2024-06-05,P0011,Product_11,Clothing,Warehouse A,226,103,35,294,No,2,Supplier Y,62.28,107.46
2024-02-16,P0046,Product_46,Furniture,Warehouse B,112,146,130,128,No,10,Supplier Z,58.06,76.96
2024-03-08,P0016,Product_16,Grocery,Warehouse C,495,54,43,506,No,10,Supplier Y,41.1,64.77
2024-03-16,P0001,Product_1,Clothing,Warehouse C,98,118,90,126,No,14,Supplier Z,87.01,108.66
2024-06-21,P0063,Product_63,Electronics,Warehouse C,356,123,59,420,No,4,Supplier Z,67.68,116.97
2024-05-09,P0021,Product_21,Electronics,Warehouse A,295,184,92,387,No,1,Supplier Y,73.51,90.48
2024-06-03,P0030,Product_30,Clothing,Warehouse B,338,133,82,389,No,7,Supplier Z,19.31,29.6
2024-04-04,P0013,Product_13,Clothing,Warehouse C,335,128,82,381,No,8,Supplier X,88.9,148.27
2024-04-24,P0034,Product_34,Grocery,Warehouse A,492,7,76,423,No,5,Supplier Z,20.87,26.51
2024-06-12,P0004,Product_4,Electronics,Warehouse C,381,50,25,406,No,2,Supplier Z,26.16,37.74
2024-02-05,P0028,Product_28,Clothing,Warehouse C,64,84,20,128,No,8,Supplier X,17.17,21.04
2024-01-26,P0095,Product_95,Electronics,Warehouse C,387,24,119,292,No,1,Supplier Y,46.83,75.38
2024-02-12,P0059,Product_59,Clothing,Warehouse C,304,174,129,349,No,7,Supplier X,89.33,123.67
2024-01-27,P0027,Product_27,Electronics,Warehouse C,141,182,107,216,No,1,Supplier Z,28.98,44.5
2024-03-09,P0069,Product_69,Furniture,Warehouse A,328,191,26,493,No,12,Supplier Y,40.51,71.28
2024-05-27,P0025,Product_25,Grocery,Warehouse B,255,82,70,267,No,6,Supplier Z,85.38,118.12
2024-01-11,P0003,Product_3,Electronics,Warehouse B,143,92,147,88,No,13,Supplier Z,63.69,78.29
2024-03-14,P0097,Product_97,Furniture,Warehouse B,274,116,49,341,No,6,Supplier X,76.4,122.65
2024-04-13,P0068,Product_68,Electronics,Warehouse B,350,137,94,393,No,5,Supplier X,25.33,42.35
2024-02-07,P0025,Product_25,Electronics,Warehouse A,367,55,22,400,No,2,Supplier Y,73.07,129.68
2024-05-13,P0020,Product_20,Furniture,Warehouse A,248,11,140,119,No,2,Supplier Y,26.62,34.46
2024-01-23,P0034,Product_34,Electronics,Warehouse A,320,160,80,400,No,9,Supplier Y,98.79,141.79
2024-02-16,P0026,Product_26,Electronics,Warehouse C,283,119,131,271,No,5,Supplier Z,58.19,99.3
2024-03-30,P0005,Product_5,Grocery,Warehouse C,95,70,141,24,No,5,Supplier X,71.09,119.72
2024-02-15,P0099,Product_99,Furniture,Warehouse C,113,16,19,110,No,7,Supplier X,16.25,25.59
2024-04-16,P0061,Product_61,Furniture,Warehouse B,279,188,123,344,No,6,Supplier X,28.81,39.23
2024-05-19,P0092,Product_92,Clothing,Warehouse C,479,121,12,588,No,2,Supplier Y,18.28,25.05
2024-05-20,P0093,Product_93,Electronics,Warehouse B,489,123,2,610,No,11,Supplier X,42.07,53.61
2024-04-13,P0009,Product_9,Grocery,Warehouse C,298,9,130,177,No,1,Supplier X,31.99,56.08
2024-04-20,P0050,Product_50,Electronics,Warehouse B,295,30,128,197,No,5,Supplier X,74.63,97.3
2024-04-13,P0006,Product_6,Electronics,Warehouse C,477,59,89,447,No,4,Supplier Y,15.33,23.67
2024-02-29,P0083,Product_83,Clothing,Warehouse C,124,69,34,159,No,12,Supplier X,76.45,118.54
2024-06-19,P0060,Product_60,Electronics,Warehouse A,206,16,13,209,No,3,Supplier Y,9.34,13.28
2024-04-09,P0044,Product_44,Grocery,Warehouse C,272,49,140,181,No,2,Supplier X,24.19,34.14
2024-03-08,P0011,Product_11,Grocery,Warehouse C,239,36,49,226,No,10,Supplier X,80.24,128.48
2024-05-12,P0066,Product_66,Clothing,Warehouse A,101,189,77,213,No,2,Supplier X,75.56,108.28
2024-04-29,P0047,Product_47,Electronics,Warehouse B,487,117,2,602,No,14,Supplier Y,50.25,67.99
2024-02-06,P0073,Product_73,Grocery,Warehouse A,137,199,39,297,No,4,Supplier Y,9.75,14.03
2024-03-12,P0085,Product_85,Electronics,Warehouse A,362,156,50,468,No,2,Supplier X,62.94,106.03
2024-05-06,P0088,Product_88,Electronics,Warehouse B,388,159,0,547,No,4,Supplier Z,43.64,77.67
2024-04-15,P0098,Product_98,Electronics,Warehouse C,115,79,103,91,No,3,Supplier Y,35.07,55.47
2024-04-01,P0086,Product_86,Clothing,Warehouse B,199,10,134,75,No,9,Supplier Y,65.84,109.9
2024-01-31,P0003,Product_3,Electronics,Warehouse C,69,133,116,86,No,7,Supplier X,46.48,70.64
2024-05-01,P0076,Product_76,Grocery,Warehouse C,82,122,115,89,No,14,Supplier Z,13.78,21.7
2024-05-16,P0092,Product_92,Electronics,Warehouse B,377,34,51,360,No,13,Supplier X,92.02,164.98
2024-02-20,P0030,Product_30,Grocery,Warehouse A,330,32,119,243,No,11,Supplier Y,78.96,115.52
2024-01-29,P0090,Product_90,Electronics,Warehouse B,95,17,138,0,Yes,12,Supplier Y,10.36,12.84
2024-02-09,P0021,Product_21,Grocery,Warehouse C,122,164,141,145,No,3,Supplier X,54.88,97.37
2024-02-10,P0028,Product_28,Grocery,Warehouse B,403,12,85,330,No,13,Supplier X,12.92,21.65
2024-01-11,P0090,Product_90,Electronics,Warehouse B,362,89,45,406,No,14,Supplier Z,84.54,121.65
2024-05-30,P0062,Product_62,Electronics,Warehouse C,392,109,75,426,No,8,Supplier Z,63.24,113.16
2024-01-01,P0033,Product_33,Grocery,Warehouse A,182,191,9,364,No,9,Supplier Y,21.38,30.09
2024-02-15,P0085,Product_85,Furniture,Warehouse B,104,0,60,44,No,13,Supplier Z,6.97,9.92
2024-04-10,P0035,Product_35,Clothing,Warehouse C,110,62,17,155,No,7,Supplier Z,8.0,12.53
2024-05-28,P0052,Product_52,Furniture,Warehouse C,394,33,85,342,No,6,Supplier Y,53.2,72.6
2024-03-30,P0034,Product_34,Furniture,Warehouse B,57,102,136,23,No,4,Supplier Y,74.77,121.06
2024-04-19,P0041,Product_41,Electronics,Warehouse A,321,9,144,186,No,5,Supplier Y,16.48,21.29
2024-06-12,P0051,Product_51,Clothing,Warehouse B,295,127,127,295,No,8,Supplier Y,26.02,32.91
2024-02-26,P0047,Product_47,Furniture,Warehouse A,225,6,103,128,No,3,Supplier X,36.09,54.89
2024-01-01,P0082,Product_82,Electronics,Warehouse A,165,55,140,80,No,2,Supplier Y,25.72,39.44
2024-03-03,P0058,Product_58,Furniture,Warehouse A,366,79,100,345,No,3,Supplier Y,42.18,53.32
2024-02-24,P0075,Product_75,Furniture,Warehouse A,320,164,5,479,No,12,Supplier Y,58.16,103.44
2024-04-24,P0057,Product_57,Electronics,Warehouse B,242,156,84,314,No,7,Supplier Z,70.07,108.19
2024-06-16,P0023,Product_23,Electronics,Warehouse C,199,11,50,160,No,8,Supplier Y,96.56,124.62
2024-05-22,P0048,Product_48,Electronics,Warehouse C,180,144,35,289,No,1,Supplier X,93.43,129.57
2024-05-28,P0022,Product_22,Clothing,Warehouse C,151,47,70,128,No,13,Supplier X,59.16,99.4
2024-06-23,P0017,Product_17,Furniture,Warehouse C,359,25,99,285,No,7,Supplier Y,74.74,113.15
2024-02-22,P0069,Product_69,Electronics,Warehouse C,319,111,24,406,No,9,Supplier X,95.33,125.16
2024-05-16,P0011,Product_11,Grocery,Warehouse C,341,121,138,324,No,12,Supplier Z,12.93,16.31
2024-06-28,P0094,Product_94,Furniture,Warehouse B,259,11,43,227,No,13,Supplier Y,5.54,8.08
2024-02-26,P0015,Product_15,Grocery,Warehouse A,410,148,13,545,No,14,Supplier X,7.83,10.98
2024-04-26,P0091,Product_91,Clothing,Warehouse C,387,41,28,400,No,14,Supplier X,58.52,93.25
2024-06-02,P0035,Product_35,Electronics,Warehouse B,116,60,73,103,No,3,Supplier Y,77.47,135.97
2024-06-17,P0033,Product_33,Grocery,Warehouse C,59,57,49,67,No,3,Supplier X,39.87,53.77
2024-02-04,P0084,Product_84,Clothing,Warehouse C,98,181,4,275,No,8,Supplier Y,56.8,97.31
2024-03-03,P0016,Product_16,Electronics,Warehouse A,160,33,109,84,No,4,Supplier X,54.05,94.71
2024-01-25,P0034,Product_34,Grocery,Warehouse A,370,6,121,255,No,14,Supplier Z,14.0,24.38
2024-03-30,P0066,Product_66,Grocery,Warehouse A,268,108,87,289,No,8,Supplier X,35.55,62.97
2024-03-15,P0099,Product_99,Clothing,Warehouse C,106,34,56,84,No,5,Supplier X,6.85,11.68
2024-02-07,P0040,Product_40,Electronics,Warehouse C,332,14,25,321,No,14,Supplier Y,15.52,24.15
2024-05-09,P0028,Product_28,Electronics,Warehouse C,162,192,5,349,No,3,Supplier X,82.13,118.75
2024-05-14,P0047,Product_47,Grocery,Warehouse A,182,24,143,63,No,4,Supplier Y,83.79,125.27
2024-06-10,P0039,Product_39,Grocery,Warehouse B,120,58,59,119,No,14,Supplier Z,81.18,139.92
2024-03-31,P0070,Product_70,Grocery,Warehouse C,132,78,99,111,No,4,Supplier Y,74.05,102.25
2024-01-17,P0073,Product_73,Electronics,Warehouse C,106,85,11,180,No,8,Supplier Y,80.36,104.11
2024-05-07,P0020,Product_20,Clothing,Warehouse C,425,133,74,484,No,6,Supplier X,68.74,88.3
2024-06-19,P0001,Product_1,Clothing,Warehouse B,398,179,2,575,No,7,Supplier Z,68.63,116.41
2024-04-17,P0072,Product_72,Electronics,Warehouse C,320,87,62,345,No,9,Supplier Y,68.4,113.33
2024-06-27,P0087,Product_87,Furniture,Warehouse B,160,148,133,175,No,6,Supplier X,53.83,80.67
2024-05-31,P0063,Product_63,Clothing,Warehouse C,406,70,18,458,No,3,Supplier X,39.52,53.94
2024-01-25,P0067,Product_67,Grocery,Warehouse B,424,120,17,527,No,13,Supplier Y,74.37,119.48
2024-06-28,P0004,Product_4,Furniture,Warehouse C,125,92,79,138,No,3,Supplier X,33.37,40.81
2024-03-28,P0058,Product_58,Furniture,Warehouse A,207,95,72,230,No,11,Supplier Y,56.58,87.19
2024-06-09,P0025,Product_25,Clothing,Warehouse A,69,31,130,0,Yes,3,Supplier Y,46.17,66.44
2024-06-25,P0047,Product_47,Furniture,Warehouse A,470,52,125,397,No,12,Supplier Y,31.28,55.89
2024-01-29,P0038,Product_38,Furniture,Warehouse A,180,58,71,167,No,10,Supplier Z,97.6,146.84
2024-03-03,P0015,Product_15,Clothing,Warehouse C,378,68,37,409,No,2,Supplier Y,29.58,45.3
2024-05-29,P0063,Product_63,Clothing,Warehouse A,171,189,67,293,No,1,Supplier X,34.38,55.95
2024-06-02,P0021,Product_21,Furniture,Warehouse B,90,131,79,142,No,11,Supplier Z,20.35,30.34
2024-06-04,P0099,Product_99,Grocery,Warehouse A,216,85,41,260,No,10,Supplier X,83.18,111.02
2024-04-23,P0057,Product_57,Electronics,Warehouse A,459,17,63,413,No,1,Supplier Z,60.73,92.45
2024-02-18,P0053,Product_53,Furniture,Warehouse A,179,80,77,182,No,4,Supplier Z,63.24,111.72
2024-03-21,P0046,Product_46,Furniture,Warehouse C,72,113,126,59,No,3,Supplier Z,82.95,119.94
2024-03-24,P0014,Product_14,Grocery,Warehouse A,328,183,104,407,No,5,Supplier Z,37.58,60.42
2024-04-14,P0100,Product_100,Furniture,Warehouse B,300,23,75,248,No,12,Supplier X,23.4,41.81
2024-06-25,P0076,Product_76,Furniture,Warehouse A,449,65,131,383,No,9,Supplier Y,23.85,40.5
2024-05-27,P0017,Product_17,Electronics,Warehouse A,58,140,129,69,No,12,Supplier X,74.6,119.02
2024-04-27,P0039,Product_39,Electronics,Warehouse A,62,61,121,2,No,13,Supplier Y,63.34,103.98
2024-03-26,P0009,Product_9,Electronics,Warehouse B,461,53,43,471,No,8,Supplier X,24.6,43.34
2024-03-03,P0099,Product_99,Clothing,Warehouse A,460,142,101,501,No,12,Supplier Z,18.78,33.35
2024-04-13,P0077,Product_77,Clothing,Warehouse B,356,196,61,491,No,9,Supplier Z,16.47,29.34
2024-02-18,P0079,Product_79,Electronics,Warehouse B,369,130,0,499,No,13,Supplier Y,64.64,101.83
2024-03-11,P0082,Product_82,Electronics,Warehouse A,101,36,16,121,No,5,Supplier Y,5.01,7.17
2024-01-01,P0097,Product_97,Clothing,Warehouse B,258,36,15,279,No,8,Supplier X,6.74,8.63
2024-05-20,P0006,Product_6,Grocery,Warehouse C,87,130,8,209,No,4,Supplier Y,42.01,60.13
2024-06-27,P0091,Product_91,Furniture,Warehouse A,149,190,58,281,No,5,Supplier X,70.68,124.8
2024-05-02,P0023,Product_23,Furniture,Warehouse A,242,34,118,158,No,12,Supplier Y,71.03,123.16
2024-03-02,P0059,Product_59,Electronics,Warehouse B,451,179,136,494,No,3,Supplier Y,45.86,69.44
2024-02-01,P0091,Product_91,Grocery,Warehouse B,240,123,139,224,No,5,Supplier Y,70.65,107.54
2024-06-06,P0098,Product_98,Clothing,Warehouse A,100,155,118,137,No,12,Supplier Z,54.5,75.5
2024-01-29,P0046,Product_46,Electronics,Warehouse C,442,17,40,419,No,3,Supplier Z,97.81,144.05
2024-02-18,P0038,Product_38,Grocery,Warehouse B,190,121,142,169,No,5,Supplier X,20.43,33.27
2024-06-21,P0014,Product_14,Grocery,Warehouse B,217,163,65,315,No,11,Supplier Y,62.06,89.46
2024-01-30,P0100,Product_100,Grocery,Warehouse C,360,160,74,446,No,14,Supplier X,51.67,67.83
2024-05-23,P0072,Product_72,Clothing,Warehouse C,158,191,10,339,No,5,Supplier Y,23.47,35.78
2024-06-16,P0062,Product_62,Clothing,Warehouse A,256,153,7,402,No,6,Supplier Z,76.25,101.81
2024-01-19,P0035,Product_35,Furniture,Warehouse C,476,47,133,390,No,9,Supplier Z,31.17,55.63
2024-01-18,P0019,Product_19,Furniture,Warehouse A,349,167,147,369,No,1,Supplier Y,41.26,59.18
2024-01-01,P0030,Product_30,Grocery,Warehouse C,159,16,98,77,No,12,Supplier Y,40.61,70.9
2024-03-18,P0078,Product_78,Grocery,Warehouse B,245,167,71,341,No,10,Supplier Z,28.2,37.66
2024-04-24,P0084,Product_84,Clothing,Warehouse A,466,134,112,488,No,14,Supplier Z,45.92,60.32
2024-06-23,P0025,Product_25,Furniture,Warehouse A,201,56,106,151,No,6,Supplier X,49.97,78.46
2024-04-22,P0040,Product_40,Grocery,Warehouse A,469,7,33,443,No,1,Supplier Z,75.7,126.24
2024-04-23,P0088,Product_88,Furniture,Warehouse C,292,127,56,363,No,6,Supplier Y,77.68,119.63
2024-06-14,P0014,Product_14,Furniture,Warehouse B,177,116,116,177,No,2,Supplier X,20.06,26.84
2024-06-27,P0026,Product_26,Grocery,Warehouse A,154,55,119,90,No,8,Supplier Y,61.31,74.97
2024-03-03,P0087,Product_87,Clothing,Warehouse A,59,125,146,38,No,11,Supplier X,90.14,141.61
2024-05-11,P0022,Product_22,Grocery,Warehouse A,405,158,70,493,No,3,Supplier Y,15.33,19.6
2024-05-08,P0048,Product_48,Grocery,Warehouse A,197,58,39,216,No,10,Supplier Z,49.93,70.2
2024-01-08,P0083,Product_83,Furniture,Warehouse B,414,57,141,330,No,14,Supplier Y,76.28,122.47
2024-06-05,P0051,Product_51,Grocery,Warehouse C,413,139,102,450,No,6,Supplier X,63.09,79.42
2024-02-24,P0003,Product_3,Clothing,Warehouse B,189,175,123,241,No,6,Supplier Y,14.56,18.58
2024-04-12,P0042,Product_42,Grocery,Warehouse A,239,158,122,275,No,4,Supplier X,42.68,52.8
2024-05-10,P0019,Product_19,Clothing,Warehouse B,451,107,99,459,No,5,Supplier Y,53.19,95.62
2024-02-01,P0073,Product_73,Clothing,Warehouse A,143,190,136,197,No,2,Supplier Z,99.61,142.67
2024-01-10,P0028,Product_28,Furniture,Warehouse C,278,73,57,294,No,10,Supplier Z,21.97,38.3
2024-04-19,P0084,Product_84,Electronics,Warehouse C,112,166,147,131,No,10,Supplier Y,98.33,135.32
2024-06-10,P0045,Product_45,Electronics,Warehouse C,389,147,108,428,No,8,Supplier Y,40.73,67.28
2024-05-03,P0071,Product_71,Furniture,Warehouse A,74,100,120,54,No,10,Supplier Y,24.03,31.99
2024-03-27,P0078,Product_78,Grocery,Warehouse B,317,47,91,273,No,7,Supplier X,44.34,66.47
2024-02-24,P0063,Product_63,Furniture,Warehouse C,454,70,49,475,No,10,Supplier Y,63.33,107.33
2024-02-01,P0073,Product_73,Clothing,Warehouse A,330,115,147,298,No,6,Supplier Y,25.28,42.72
2024-06-26,P0019,Product_19,Electronics,Warehouse A,60,181,104,137,No,7,Supplier X,32.69,54.81
2024-05-14,P0047,Product_47,Furniture,Warehouse B,369,121,116,374,No,12,Supplier Z,86.18,146.01
2024-04-02,P0014,Product_14,Grocery,Warehouse C,250,77,26,301,No,1,Supplier Y,99.91,132.57
2024-01-08,P0038,Product_38,Furniture,Warehouse A,175,198,31,342,No,14,Supplier Y,35.23,52.47
2024-03-05,P0053,Product_53,Electronics,Warehouse B,355,28,0,383,No,14,Supplier Z,19.14,28.54
2024-02-26,P0061,Product_61,Furniture,Warehouse C,239,92,16,315,No,5,Supplier Z,80.35,139.35
2024-03-07,P0036,Product_36,Furniture,Warehouse B,138,72,136,74,No,7,Supplier X,62.04,85.5
2024-03-12,P0040,Product_40,Electronics,Warehouse B,404,99,83,420,No,1,Supplier Y,14.54,25.57
2024-02-23,P0081,Product_81,Clothing,Warehouse A,165,175,44,296,No,2,Supplier Y,94.94,139.61
2024-03-07,P0030,Product_30,Clothing,Warehouse A,401,73,65,409,No,9,Supplier X,12.41,19.88
2024-02-20,P0009,Product_9,Electronics,Warehouse A,226,183,31,378,No,12,Supplier Z,64.41,87.68
2024-04-06,P0064,Product_64,Furniture,Warehouse B,63,94,44,113,No,3,Supplier X,45.27,65.47
2024-04-01,P0033,Product_33,Electronics,Warehouse A,306,16,8,314,No,6,Supplier Z,57.88,94.11
2024-01-08,P0052,Product_52,Clothing,Warehouse B,258,136,29,365,No,7,Supplier X,25.26,38.08
